set	lib_id	repscores_woX	G1_cells	IQR_filter	out_5_95_rep	Man_filter
d7	CBMS1_Day7Diff_ESC_single_50perS_12	0.587608351040507	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_16	0.596176500286089	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_30	0.600033641715727	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_20	0.600801427753645	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_15	0.603179950144849	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_35	0.618355048311618	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_25	0.624532434709351	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_32	0.63091461356733	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_19	0.631279782164738	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_17	0.674829744789159	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_09	0.683228977310981	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_22	0.683305862962091	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_28	0.688101811325837	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_30	0.689314183848508	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_15	0.726957750269107	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_07	0.747779273216689	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_06	0.775668854114084	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_29	0.778611569135512	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_23	0.782858519130195	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_25	0.79095436801723	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_33	0.803288631309387	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_21	0.803635139683608	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_04	0.804576813057378	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_21	0.830899956165492	NA	NA	NA	1
d7	CBMS1_Day7Diff_ESC_single_50perS_08	0.854498333950389	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_14	0.870850747815274	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_31	0.883717793066235	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_03	0.896666779009808	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_14	0.928617103624676	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_13	0.949978207664197	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_01	0.961161792326268	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_16	0.964422238615787	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_26	0.965417284616422	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_05	0.989972163530872	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_13	0.996748240026819	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_22	0.997217939263927	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_27	0.998155476557784	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_18	0.999262190623114	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_45perS_10	0.0264475108225108	NA	1	1	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_10	0.0290693669490942	NA	1	1	NA
d7	CBMS1_Day7Diff_ESC_single_35perS_05	0.0323298626829636	NA	1	1	NA
d7	CBMS1_Day7Diff_ESC_single_35perS_06	0.0331717713382146	NA	1	1	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_01	0.039500683994528	NA	1	1	NA
d7	CBMS1_Day7Diff_ESC_single_35perS_10	0.0422135881549932	NA	1	1	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_08	0.0488148402610787	NA	1	1	NA
d7	CBMS1_Day7Diff_ESC_single_35perS_08	0.0640621290738291	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_45perS_11	0.0812521499828001	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_35perS_11	0.110601738657973	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_05	0.116941992650342	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_04	0.17271712284738	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_35perS_07	0.195641875888205	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_11	0.215150899986466	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_09	0.249562802180846	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_07	0.304241849757947	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_45perS_08	0.318905828984618	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_12	0.321937514808923	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_06	0.325612335402879	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_35perS_09	0.331904680267444	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_03	0.351485650542541	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_35perS_02	0.354384044336492	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_45perS_12	0.387167161024172	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_35perS_04	0.416962684799892	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_45perS_09	0.433748507080703	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_45perS_07	0.437536118570894	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_55perS_01	0.438198407545364	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_45perS_03	0.472308945296593	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_45perS_06	0.486070530678807	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_35perS_03	0.49895263193459	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_45perS_05	0.516554939258856	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_02	0.518222826865244	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_35perS_01	0.519272603670972	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_45perS_01	0.522057576887864	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_55perS_07	0.527160787781897	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_45perS_02	0.555679513184584	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_35perS_12	0.582183789719306	NA	NA	NA	1
d7	CBMS1_Day7Diff_ESC_single_55perS_09	0.620508830096759	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_55perS_03	0.62258174386921	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_45perS_04	0.633209333784241	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_55perS_10	0.660153736751211	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_55perS_06	0.665888403884546	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_65perS_02	0.676756352765321	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_55perS_11	0.68043397438064	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_65perS_01	0.69658408154999	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_10	0.703206385713319	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_65perS_05	0.713268696182792	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_65perS_06	0.71813742114902	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_55perS_12	0.722775620462603	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_65perS_12	0.740354607496828	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_65perS_07	0.742847353092342	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_55perS_08	0.743504736129905	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_55perS_05	0.758303456673206	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_08	0.772186457244936	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_65perS_08	0.783969646668248	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_65perS_04	0.800407401120353	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_65perS_11	0.803489877990594	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_04	0.809154356958938	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_06	0.817362734139484	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_12	0.819703622392975	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_03	0.823336521382703	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_55perS_04	0.845318673767394	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_01	0.850513890302229	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_11	0.859272652838428	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_65perS_09	0.868674535341202	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_07	0.877755578883207	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_09	0.898848238482385	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_02	0.903429937056111	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_05	0.919809394145677	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_65perS_10	0.926122173472832	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_55perS_02	0.986170127475347	NA	1	1	NA
d7	CBMS1_Day7Diff_ESC_single_65perS_03	0.988424197162061	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_65	0.128617471295239	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_76	0.278335918009575	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_78	0.45758389261745	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_79	0.461850894565473	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_64	0.505284348263714	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_80	0.520053700285283	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_66	0.526329921127706	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_77	0.530727790550046	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_73	0.537464315701092	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_74	0.543082191780822	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_75	0.550951885303697	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_69	0.576387224865642	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_70	0.625654801880457	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_68	0.719955639198817	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_63	0.738932833749653	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_71	0.820818768486152	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_72	0.998962030402464	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_67	0.999831853645413	NA	NA	1	NA
EpiSC	EpiSC_p5_single_25perS_05	0.00793037400450284	NA	1	1	NA
EpiSC	EpiSC_p5_single_25perS_03	0.023647402140006	NA	NA	1	NA
EpiSC	EpiSC_p5_single_35perS_11	0.025865566675683	NA	1	1	NA
EpiSC	EpiSC_p5_single_25perS_01	0.0323317105925802	NA	NA	1	NA
EpiSC	EpiSC_p5_single_25perS_07	0.0338103756708408	NA	NA	1	NA
EpiSC	EpiSC_p5_single_25perS_06	0.0475244858806503	NA	NA	1	NA
EpiSC	EpiSC_p5_single_25perS_09	0.062730503587474	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_25perS_13	0.0652794092968619	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_25perS_08	0.0812751677852349	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_25perS_12	0.0866630850849506	NA	1	NA	NA
EpiSC	EpiSC_p5_single_35perS_12	0.123845352860166	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_35perS_07	0.146010870294572	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_25perS_11	0.160311231847604	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_35perS_02	0.168064126643413	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_25perS_04	0.219895990605603	NA	1	NA	NA
EpiSC	EpiSC_p5_single_45perS_01	0.241420992545833	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_25perS_10	0.245600509502899	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_35perS_09	0.314614275656285	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_25perS_02	0.325022619885393	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_35perS_14	0.325042795287484	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_35perS_08	0.354229556584155	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_35perS_06	0.362425340581169	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_45perS_11	0.363993420390077	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_45perS_06	0.382141899141631	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_45perS_12	0.392659627953746	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_35perS_13	0.405360976918948	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_55perS_12	0.446133709222714	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_35perS_03	0.446371075932385	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_45perS_03	0.45414568647197	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_35perS_04	0.459558329977178	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_55perS_13	0.460451693009833	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_45perS_05	0.475648642298526	NA	1	NA	NA
EpiSC	EpiSC_p5_single_55perS_08	0.486370494551551	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_45perS_07	0.519334607774089	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_55perS_09	0.557652975691534	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_35perS_01	0.599161073825503	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_55perS_05	0.603562204407473	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_45perS_09	0.610719796068961	NA	1	NA	NA
EpiSC	EpiSC_p5_single_55perS_01	0.613205966147143	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_55perS_04	0.613857728219252	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_45perS_08	0.627535258562794	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_45perS_10	0.628855954935622	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_45perS_02	0.628943482346624	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_35perS_10	0.6332807835508	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_45perS_04	0.634632150761183	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_65perS_07	0.637162796940008	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_75perS_10	0.640084899939357	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_65perS_06	0.643590259609579	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_65perS_08	0.646977837474815	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_55perS_02	0.686682760008047	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_35perS_05	0.691748467285336	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_55perS_11	0.701757937712994	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_65perS_04	0.714232951683846	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_75perS_11	0.720122196857795	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_55perS_06	0.728148819717269	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_75perS_01	0.738835765811106	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_55perS_07	0.751486046277328	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_65perS_09	0.754291088643311	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_75perS_06	0.770018122021612	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_75perS_07	0.785846174505657	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_75perS_05	0.813811394232383	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_75perS_04	0.865324609964771	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_65perS_02	0.876207729468599	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_55perS_10	0.897487504612391	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_75perS_08	0.899500686974297	NA	1	NA	NA
EpiSC	EpiSC_p5_single_75perS_03	0.901179395853634	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_65perS_03	0.902385825978994	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_65perS_01	0.913017276014464	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_55perS_03	0.934114496149983	NA	NA	NA	NA
EpiSC	EpiSC_p5_single_75perS_09	0.958846631533013	NA	NA	1	NA
EpiSC	EpiSC_p5_single_65perS_05	0.978096803407909	NA	NA	1	NA
EpiSC	EpiSC_p5_single_65perS_10	0.996719555466292	NA	NA	1	NA
EpiSC	EpiSC_p5_single_75perS_02	0.996914822266935	NA	NA	1	NA
EpiSC	EpiSC_p5_single_75perS_12	0.997723696983899	NA	NA	1	NA
G1	CBMS1_ESC_single_G1_01	0.000201918223119637	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_02	0.00148173093113319	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_07	0.0232495268991619	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_08	0.00289124222558413	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_03	0.0010762452493862	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_04	0.00117765814266487	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_05	0.000741614697454913	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_09	0.0227533589899399	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_01	0.000539956803455724	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_02	0.000135007425408397	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_10	0.0272136337610724	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_03	0.000270078660409844	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_22	0.00651608764644316	1	NA	NA	NA
G1	CBMS1_Day2Diff_ESC_single_G1_01	0.000637969243167014	1	NA	NA	NA
G1	CBMS1_Day2Diff_ESC_single_G1_02	0.0295816264857968	1	NA	NA	NA
G1	CBMS1_Day2Diff_ESC_single_G1_03	0.000812953051961249	1	NA	NA	NA
G1	CBMS1_Day2Diff_ESC_single_G1_04	0.0748237357892251	1	NA	NA	NA
G1	CBMS1_Day2Diff_ESC_single_G1_05	0.105851457814289	1	NA	NA	NA
G1	CBMS1_Day2Diff_ESC_single_G1_06	0.0523666340079057	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_11	0.0196151500779186	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_12	0.0231235399668213	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_13	0.02086155513411	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_14	0.0715688931039155	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_15	0.0230912476722533	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_16	0.0219616349217108	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_17	0.028488096045581	1	NA	NA	NA
G1	EpiSC_p5_single_G1_01	0	1	NA	NA	NA
G1	EpiSC_p5_single_G1_02	0	1	NA	NA	NA
G1	EpiSC_p5_single_G1_03	0.000201829924650161	1	NA	NA	NA
G1	EpiSC_p5_single_G1_04	0.000269941962478067	1	NA	NA	NA
G1	CBMS1_Day4Diff_ESC_single_G1_01	0.0899412258606213	1	NA	NA	NA
G1	CBMS1_Day4Diff_ESC_single_G1_02	0.0153698695786123	1	NA	NA	NA
G1	CBMS1_Day4Diff_ESC_single_G1_03	0.000671817265703729	1	NA	NA	NA
G1	CBMS1_Day4Diff_ESC_single_G1_04	0.000302816190572323	1	NA	NA	NA
G1	CBMS1_Day4Diff_ESC_single_G1_05	0	1	NA	NA	NA
G1	CBMS1_Day4Diff_ESC_single_G1_06	0.000235381149332526	1	NA	NA	NA
G1	CBMS1_Day4Diff_ESC_single_G1_07	0.00043896673982779	1	NA	NA	NA
G1	CBMS1_Day3Diff_ESC_single_G1_01	0.00432778579219591	1	NA	NA	NA
G1	CBMS1_Day3Diff_ESC_single_G1_02	0.00737433191259049	1	NA	NA	NA
G1	CBMS1_Day3Diff_ESC_single_G1_03	0.0752038043478261	1	NA	NA	NA
G1	CBMS1_Day3Diff_ESC_single_G1_04	0.00678725353785591	1	NA	NA	NA
G1	CBMS1_Day3Diff_ESC_single_G1_05	0.0104268932597583	1	NA	NA	NA
G1	CBMS1_Day3Diff_ESC_single_G1_06	0.00318546884001491	1	NA	NA	NA
G1	CBMS1_Day5Diff_ESC_single_G1_01	0.000606162653645395	1	NA	NA	NA
G1	CBMS1_Day5Diff_ESC_single_G1_02	0.00513405590416429	1	NA	NA	NA
G1	CBMS1_Day5Diff_ESC_single_G1_03	0.00342465753424658	1	NA	NA	NA
G1	CBMS1_Day5Diff_ESC_single_G1_04	0	1	NA	NA	NA
G1	CBMS1_Day5Diff_ESC_single_G1_05	0.0126694366868742	1	NA	NA	NA
G1	CBMS1_Day5Diff_ESC_single_G1_06	0.00301952626987855	1	NA	NA	NA
G1	CBMS1_Day6Diff_ESC_single_G1_01	0.00575331404346948	1	NA	NA	NA
G1	CBMS1_Day6Diff_ESC_single_G1_02	0.0205355619989766	1	NA	NA	NA
G1	CBMS1_Day6Diff_ESC_single_G1_03	0.0106939243666296	1	NA	NA	NA
G1	CBMS1_Day6Diff_ESC_single_G1_04	0.04006313385721	1	NA	NA	NA
G1	CBMS1_Day6Diff_ESC_single_G1_05	0.000873861459348637	1	NA	NA	NA
G1	CBMS1_Day6Diff_ESC_single_G1_06	0.008144309079895	1	NA	NA	NA
G1	CBMS1_Day6Diff_ESC_single_G1_07	0.000641588437900993	1	NA	NA	NA
G1	CBMS1_Day2Diff_ESC_single_G1_07	0.0386414891110438	1	NA	NA	NA
G1	CBMS1_Day2Diff_ESC_single_G1_08	0.00104313883841443	1	NA	NA	NA
G1	CBMS1_Day2Diff_ESC_single_G1_09	0.00117698490096513	1	NA	NA	NA
G1	CBMS1_Day2Diff_ESC_single_G1_10	0.00161540014807835	1	NA	NA	NA
G1	CBMS1_Day2Diff_ESC_single_G1_11	0.00801771277131068	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_18	0	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_19	0	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_20	0	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_21	0.025907089463085	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_04	0.00471522100478307	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_05	0.00343967087070884	1	NA	NA	NA
G1	CBMS1_Day7Diff_ESC_single_G1_06	0.00152304880525283	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_06	0.000235507855869192	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_13	0.0355717860282681	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_14	0.000860820910122471	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_07	0.00195121951219512	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_08	0.00111036339165545	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_09	0.00100894598775812	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_15	0.00102385584109757	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_10	0.00114431879375337	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_11	0.00107667978870159	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_16	0.00030309153364316	1	NA	NA	NA
G1	CBMS1_ESC_single_G1_12	0.000740516341849271	1	NA	NA	NA
